mdi_i,year,month,day,hour,minute,second,intf_n,intfc_n,unsflux_n,sflux_n,posflux_n,negflux_n,vnpc_pxn,visarea_n,max_pxflux_n,max_pxf_n,max_pxfc_n,n_swt,intf_s,intfc_s,unsflux_s,sflux_s,posflux_s,negflux_s,vnpc_pxs,visarea_s,max_pxflux_s,max_pxf_s,max_pxfc_s,s_swt
5656,1985,6,26,14,56,38,-1.8597,-5.88024,2.59E+22,-6.43E+21,9.73E+21,-1.62E+22,53373,1.13E+21,3.63E+19,31.9653,171.246,0,0.940659,3.84362,2.07E+22,2.02E+21,1.13E+22,-9.33E+21,34286,8.92E+20,1.09E+19,68.3542,221.863,0
5657,1985,6,27,13,17,50,-1.73106,-6.3674,3.65E+22,-9.41E+21,1.35E+22,-2.29E+22,56487,1.36E+21,5.04E+19,27.9449,242.741,0,1.75794,6.64898,3.03E+22,5.99E+21,1.81E+22,-1.21E+22,35721,1.10E+21,2.37E+19,77.2401,366.721,0
5658,1985,6,28,16,0,24,-1.94228,-6.00303,2.78E+22,-6.91E+21,1.04E+22,-1.74E+22,54479,1.15E+21,4.03E+19,31.5455,189.505,0,2.6821,10.9049,1.90E+22,8.32E+21,1.37E+22,-5.36E+21,33393,8.80E+20,7.71E+18,54.5001,194.955,0
5659,1985,6,29,14,52,30,-2.17757,-7.38998,2.71E+22,-8.69E+21,9.21E+21,-1.79E+22,54997,1.16E+21,9.39E+18,34.0214,187.713,0,1.62173,6.34791,1.89E+22,4.72E+21,1.18E+22,-7.07E+21,33450,9.00E+20,7.82E+18,60.0084,187.221,0
5660,1985,6,30,16,44,50,-2.6003,-8.51333,2.57E+22,-9.76E+21,7.97E+21,-1.77E+22,55469,1.16E+21,4.15E+19,24.8772,171.438,0,0.910315,4.06452,1.87E+22,2.60E+21,1.07E+22,-8.07E+21,32958,8.95E+20,9.30E+18,68.0277,227.294,0
5661,1985,7,1,13,34,12,-2.60039,-8.97095,3.44E+22,-1.14E+22,1.15E+22,-2.29E+22,55842,1.17E+21,3.80E+19,39.2922,277.991,0,1.00426,3.34744,2.16E+22,1.41E+21,1.15E+22,-1.01E+22,32344,8.78E+20,1.05E+19,98.3164,354.518,0
5662,1985,7,2,18,15,17,-3.53183,-11.0235,2.53E+22,-1.14E+22,6.94E+21,-1.83E+22,54069,1.05E+21,2.81E+19,29.0913,134.469,0,2.89128,11.2851,1.77E+22,7.21E+21,1.24E+22,-5.23E+21,28984,6.96E+20,7.89E+18,83.3349,256.94,0
5663,1985,7,3,15,0,21,-3.18476,-10.5109,3.05E+22,-1.27E+22,8.90E+21,-2.16E+22,57160,1.18E+21,3.51E+19,39.6878,197.281,0,1.77458,7.88283,2.05E+22,5.64E+21,1.31E+22,-7.41E+21,31312,8.35E+20,1.07E+19,64.327,271.579,0
5664,1985,7,4,15,7,29,-2.76799,-9.23884,3.09E+22,-1.17E+22,9.62E+21,-2.13E+22,58715,1.25E+21,4.20E+19,28.0852,269.599,0,2.23547,9.11899,2.17E+22,6.55E+21,1.41E+22,-7.56E+21,31772,8.99E+20,3.63E+19,71.5559,216.092,0
5665,1985,7,5,15,47,59,-2.82602,-9.2294,3.26E+22,-1.15E+22,1.06E+22,-2.20E+22,58697,1.23E+21,4.90E+19,28.7548,210.92,0,2.81265,11.6744,1.90E+22,8.92E+21,1.40E+22,-5.05E+21,31007,8.64E+20,1.04E+19,59.228,177.288,0
5666,1985,7,6,14,20,0,-1.51642,-5.08382,3.33E+22,-6.56E+21,1.34E+22,-1.99E+22,58906,1.22E+21,3.62E+19,48.3435,270.151,0,1.62924,7.92766,2.22E+22,6.43E+21,1.43E+22,-7.86E+21,30861,8.62E+20,1.21E+19,63.9706,316.762,0
5667,1985,7,7,15,50,38,-2.62367,-11.097,6.38E+22,-2.96E+22,1.71E+22,-4.67E+22,62487,1.48E+21,3.40E+20,35.4896,477.854,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5668,1985,7,8,16,12,1,-2.31015,-7.234,3.37E+22,-8.70E+21,1.25E+22,-2.12E+22,60575,1.27E+21,4.98E+19,40.4026,343.81,0,2.93555,14.3191,2.37E+22,1.15E+22,1.76E+22,-6.09E+21,30351,8.81E+20,1.55E+19,51.1389,303.988,0
5670,1985,7,10,13,48,45,-0.94448,-2.64765,3.45E+22,-2.52E+21,1.60E+22,-1.85E+22,62456,1.35E+21,2.58E+19,48.3427,467.821,0,2.73693,13.4355,2.67E+22,1.19E+22,1.93E+22,-7.43E+21,29944,9.02E+20,1.55E+19,43.5915,318.64,0
5671,1985,7,11,16,15,13,-0.646414,-1.22583,4.17E+22,-2.92E+20,2.07E+22,-2.10E+22,59363,1.17E+21,2.99E+19,61.914,390.635,0,4.04392,17.3501,2.85E+22,1.10E+22,1.98E+22,-8.73E+21,24987,6.17E+20,1.67E+19,76.6721,379.203,0
5672,1985,7,12,17,8,18,-0.486223,-0.0625049,2.32E+22,8.69E+20,1.21E+22,-1.12E+22,58976,1.10E+21,2.47E+19,32.4738,195.058,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5673,1985,7,13,14,8,35,-2.62815,-9.42871,3.35E+22,-1.38E+22,9.86E+21,-2.36E+22,63068,1.29E+21,4.82E+19,35.0073,256.354,0,1.27318,5.42282,1.92E+22,3.81E+21,1.15E+22,-7.71E+21,28905,8.64E+20,1.22E+19,67.1315,265.612,0
5674,1985,7,14,15,6,35,-2.40478,-8.71898,3.98E+22,-1.31E+22,1.34E+22,-2.64E+22,61494,1.21E+21,4.87E+19,62.8291,334.191,0,1.33348,8.2693,2.20E+22,6.48E+21,1.42E+22,-7.77E+21,29149,9.26E+20,1.32E+19,51.4484,268.111,0
5675,1985,7,15,15,44,28,-1.80571,-5.35236,3.53E+22,-6.77E+21,1.43E+22,-2.10E+22,64894,1.34E+21,4.72E+19,44.8668,299.816,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5677,1985,7,17,16,10,34,-1.49158,-4.4064,2.80E+22,-5.64E+21,1.12E+22,-1.68E+22,64030,1.24E+21,3.63E+19,34.1384,212.363,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5680,1985,7,20,14,20,36,-2.7709,-9.35531,4.18E+22,-1.58E+22,1.30E+22,-2.88E+22,68237,1.47E+21,3.75E+19,39.5282,402.788,0,1.38502,7.91413,2.22E+22,6.60E+21,1.44E+22,-7.82E+21,27889,9.75E+20,1.26E+19,44.7554,239.885,0
5682,1985,7,22,17,54,30,-1.86823,-6.48413,5.35E+22,-1.06E+22,2.15E+22,-3.21E+22,69411,1.53E+21,1.00E+20,47.6209,329.888,0,2.33237,12.6707,4.62E+22,1.24E+22,2.93E+22,-1.69E+22,27174,9.69E+20,8.21E+19,62.9097,540.1,0
5683,1985,7,23,14,8,52,-0.836492,-1.86311,3.54E+22,-1.20E+21,1.71E+22,-1.83E+22,68868,1.42E+21,1.35E+19,40.3091,245.156,0,2.5974,16.4809,2.25E+22,1.31E+22,1.78E+22,-4.68E+21,26044,8.30E+20,1.30E+19,60.8914,238.981,0
5684,1985,7,24,13,39,36,-2.31002,-7.06652,4.12E+22,-1.06E+22,1.53E+22,-2.59E+22,69798,1.47E+21,3.87E+19,85.4436,272.58,0,1.22445,8.80894,2.62E+22,6.24E+21,1.62E+22,-9.96E+21,26410,9.10E+20,2.53E+19,71.1988,233.214,0
5686,1985,7,26,15,45,33,-1.88691,-5.95128,2.74E+22,-8.17E+21,9.59E+21,-1.78E+22,69199,1.36E+21,4.12E+19,33.8626,154.119,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5689,1985,7,29,13,29,47,-1.39233,-3.59845,4.35E+22,-3.86E+21,1.98E+22,-2.37E+22,72153,1.52E+21,5.30E+19,53.6375,415.519,0,1.87174,8.98091,2.40E+22,6.75E+21,1.54E+22,-8.65E+21,23952,7.49E+20,2.37E+19,72.084,393.706,0
5690,1985,7,30,13,40,24,-2.27334,-6.94189,4.31E+22,-1.02E+22,1.64E+22,-2.66E+22,71692,1.45E+21,5.06E+19,42.5494,374.38,0,2.40045,11.8629,2.03E+22,8.92E+21,1.46E+22,-5.72E+21,24225,7.92E+20,1.59E+19,71.3798,290.612,0
5691,1985,7,31,16,1,52,0.152345,1.18536,4.04E+22,2.75E+21,2.15E+22,-1.88E+22,70008,1.33E+21,4.59E+19,82.7192,289.673,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5694,1985,8,3,14,33,44,-2.3465,-6.43468,3.60E+22,-8.26E+21,1.39E+22,-2.21E+22,73060,1.42E+21,3.98E+19,36.3075,241.634,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5695,1985,8,4,16,34,25,-2.8664,-8.25201,3.91E+22,-1.11E+22,1.40E+22,-2.51E+22,74631,1.52E+21,7.34E+19,39.3974,289.753,0,2.33699,13.0634,2.86E+22,9.98E+21,1.93E+22,-9.31E+21,23743,8.39E+20,4.59E+19,51.5549,353.904,0
5696,1985,8,5,14,15,31,-3.46086,-10.7204,4.24E+22,-1.58E+22,1.33E+22,-2.91E+22,74570,1.48E+21,2.28E+19,74.632,342.683,0,1.08415,5.07872,2.08E+22,2.94E+21,1.19E+22,-8.95E+21,23448,7.93E+20,1.52E+19,56.3255,280.167,0
5697,1985,8,6,16,0,0,-2.25927,-5.99925,3.51E+22,-6.64E+21,1.42E+22,-2.09E+22,73907,1.42E+21,3.53E+19,50.8447,300.356,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5698,1985,8,7,16,5,21,-2.24055,-6.02944,2.65E+22,-6.87E+21,9.83E+21,-1.67E+22,71660,1.28E+21,2.54E+19,27.8577,164.765,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5700,1985,8,9,18,42,1,-2.74129,-7.0481,5.33E+22,-7.31E+21,2.30E+22,-3.03E+22,76691,1.56E+21,1.41E+20,40.7226,458.889,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5701,1985,8,10,14,34,5,-3.56314,-10.0747,3.78E+22,-1.57E+22,1.11E+22,-2.68E+22,76856,1.52E+21,2.02E+19,70.4838,238.208,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5703,1985,8,12,13,49,59,-1.57238,-4.31171,3.88E+22,-5.08E+21,1.69E+22,-2.20E+22,73217,1.35E+21,3.79E+19,59.3804,435.092,0,1.21179,6.36611,1.31E+22,3.55E+21,8.35E+21,-4.80E+21,17904,4.89E+20,9.32E+18,51.1797,250.486,0
5704,1985,8,13,13,37,38,-2.78101,-8.2678,4.81E+22,-1.31E+22,1.75E+22,-3.06E+22,79274,1.75E+21,1.29E+20,29.6791,261.501,0,1.29069,9.0665,2.52E+22,9.19E+21,1.72E+22,-7.99E+21,23778,9.38E+20,2.88E+19,44.8994,409.036,0
5705,1985,8,14,17,6,57,-3.77021,-11.1339,3.07E+22,-1.57E+22,7.48E+21,-2.32E+22,76004,1.42E+21,4.64E+19,29.0503,155.264,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5706,1985,8,15,15,2,20,-3.70989,-11.3681,3.71E+22,-1.81E+22,9.50E+21,-2.76E+22,77204,1.48E+21,5.25E+19,36.6455,245.025,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5707,1985,8,16,15,6,14,-0.596865,0.0376009,3.24E+22,4.04E+21,1.82E+22,-1.42E+22,78131,1.52E+21,5.69E+19,33.0425,312.776,0,3.37318,17.9991,1.89E+22,1.25E+22,1.57E+22,-3.19E+21,20871,6.87E+20,4.95E+19,33.8456,295.818,0
5708,1985,8,17,14,34,31,-2.47167,-7.04634,3.34E+22,-9.59E+21,1.19E+22,-2.15E+22,77267,1.45E+21,3.12E+19,36.9024,202.853,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5709,1985,8,18,16,9,33,-2.27609,-6.82231,3.75E+22,-1.01E+22,1.37E+22,-2.38E+22,78573,1.52E+21,3.77E+19,31.2354,225.932,0,1.30775,9.32068,1.79E+22,6.56E+21,1.22E+22,-5.65E+21,20534,6.68E+20,1.25E+19,57.0188,286.888,0
5710,1985,8,19,15,20,11,-2.96305,-8.84008,3.36E+22,-1.30E+22,1.03E+22,-2.33E+22,78493,1.50E+21,4.72E+19,30.157,219.421,0,1.91241,8.93042,1.57E+22,5.65E+21,1.07E+22,-5.03E+21,20590,6.77E+20,1.08E+19,43.9408,197.363,0
5712,1985,8,21,15,29,28,-3.44446,-10.7555,3.59E+22,-1.73E+22,9.28E+21,-2.66E+22,79768,1.54E+21,3.45E+19,106.78,678.705,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5714,1985,8,23,16,2,4,-2.73332,-8.15387,3.38E+22,-1.21E+22,1.09E+22,-2.29E+22,79004,1.48E+21,4.15E+19,35.3122,278.912,0,0.887667,5.63978,1.66E+22,3.47E+21,1.00E+22,-6.56E+21,19830,6.35E+20,1.11E+19,109.419,412.126,0
5715,1985,8,24,16,3,42,-1.43063,-3.52325,3.38E+22,-3.30E+21,1.53E+22,-1.86E+22,79327,1.48E+21,2.44E+19,33.3703,256.667,0,1.80847,9.64327,1.54E+22,5.33E+21,1.04E+22,-5.05E+21,19343,6.01E+20,1.39E+19,48.8245,313.472,0
5716,1985,8,25,16,35,21,-1.79365,-5.60072,3.18E+22,-8.80E+21,1.15E+22,-2.03E+22,77657,1.40E+21,3.41E+19,68.969,167.227,0,0.814099,6.76769,1.41E+22,3.51E+21,8.81E+21,-5.30E+21,17963,5.22E+20,7.70E+18,48.0485,197.131,0
5717,1985,8,26,14,42,7,-2.42502,-7.50514,3.48E+22,-1.20E+22,1.14E+22,-2.34E+22,80639,1.55E+21,4.57E+19,34.2579,277.732,0,1.98844,12.4782,1.83E+22,8.02E+21,1.32E+22,-5.16E+21,20565,7.23E+20,1.26E+19,54.8799,227.618,0
5718,1985,8,27,14,42,45,-3.18812,-10.286,3.70E+22,-1.72E+22,9.92E+21,-2.71E+22,80550,1.54E+21,1.78E+19,31.6682,268.004,0,2.3671,12.6637,1.77E+22,7.58E+21,1.26E+22,-5.07E+21,20199,6.86E+20,1.35E+19,73.7976,263.283,0
5719,1985,8,28,16,16,37,-0.733719,-1.53109,3.31E+22,-1.18E+21,1.59E+22,-1.71E+22,79791,1.48E+21,4.70E+19,40.1585,275.26,0,2.90549,14.0325,1.52E+22,8.39E+21,1.18E+22,-3.38E+21,19512,6.25E+20,9.81E+18,70.0014,308.346,0
5720,1985,8,29,14,28,0,-2.37442,-6.41914,4.24E+22,-8.79E+21,1.68E+22,-2.56E+22,81502,1.57E+21,1.67E+19,49.9407,327.111,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5721,1985,8,30,15,17,59,-1.33855,-3.46927,3.45E+22,-4.18E+21,1.52E+22,-1.93E+22,80346,1.49E+21,2.59E+19,30.8021,179.929,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5722,1985,8,31,14,41,38,-2.32222,-7.07654,3.95E+22,-1.14E+22,1.41E+22,-2.55E+22,80890,1.51E+21,4.12E+19,67.408,258.082,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5723,1985,9,1,16,23,10,-2.82537,-8.9295,5.20E+22,-1.56E+22,1.82E+22,-3.38E+22,82635,1.67E+21,8.04E+19,43.9472,303.455,0,-0.318327,-1.91627,2.63E+22,-1.86E+21,1.22E+22,-1.41E+22,21248,8.48E+20,2.63E+19,57.7764,364.764,0
5724,1985,9,2,15,26,14,-2.58778,-7.383,7.05E+22,-1.55E+22,2.75E+22,-4.30E+22,81505,1.62E+21,4.35E+20,55.2771,3825.99,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5725,1985,9,3,14,4,16,-2.38205,-6.18215,4.86E+22,-6.45E+21,2.11E+22,-2.75E+22,82234,1.66E+21,1.31E+20,32.0595,309.265,0,1.97763,10.8312,2.55E+22,7.42E+21,1.65E+22,-9.05E+21,19476,6.54E+20,2.98E+19,47.2148,314.174,0
5726,1985,9,4,14,2,4,-2.70657,-7.97265,6.26E+22,-1.79E+22,2.23E+22,-4.03E+22,83306,1.74E+21,1.98E+20,35.3037,480.161,0,3.37411,22.4786,3.80E+22,1.80E+22,2.80E+22,-1.00E+22,20992,8.17E+20,1.66E+20,94.7039,514.987,0
5728,1985,9,6,15,33,23,-2.51638,-9.07174,8.27E+22,-3.11E+22,2.58E+22,-5.69E+22,83696,1.78E+21,4.31E+20,33.5702,761.615,0,2.34267,15.8309,4.52E+22,1.90E+22,3.21E+22,-1.31E+22,22437,8.90E+20,1.54E+20,44.1467,865.309,0
5729,1985,9,7,16,47,48,-2.56244,-7.8181,7.35E+22,-1.60E+22,2.87E+22,-4.47E+22,84128,1.83E+21,2.22E+21,34.6857,2503.82,0,2.73315,21.2783,6.76E+22,3.11E+22,4.93E+22,-1.82E+22,22485,8.91E+20,2.29E+21,48.3126,4214.6,0
5730,1985,9,8,14,1,0,-2.8015,-8.36796,5.53E+22,-1.37E+22,2.08E+22,-3.45E+22,83212,1.76E+21,2.57E+20,30.4116,449.006,0,2.14206,13.1015,3.02E+22,1.21E+22,2.12E+22,-9.06E+21,20177,7.40E+20,5.16E+19,56.1126,357.575,0
5732,1985,9,10,15,3,28,-3.46522,-11.8435,7.79E+22,-3.31E+22,2.24E+22,-5.55E+22,84392,1.85E+21,3.95E+20,50.4418,648.58,0,0.15313,3.23302,4.21E+22,1.49E+21,2.18E+22,-2.03E+22,21647,8.36E+20,2.85E+20,48.3039,569.657,0
5733,1985,9,11,14,58,37,-4.50891,-14.5508,4.57E+22,-2.54E+22,1.02E+22,-3.56E+22,81871,1.53E+21,5.25E+19,44.211,307.102,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5734,1985,9,12,13,56,33,-1.39031,-3.2227,3.93E+22,-2.91E+21,1.82E+22,-2.11E+22,81145,1.56E+21,2.20E+19,39.2385,254.076,0,1.97883,10.6944,1.88E+22,6.30E+21,1.26E+22,-6.25E+21,18351,5.67E+20,1.28E+19,89.479,402.366,0
5735,1985,9,13,16,20,29,-2.6542,-7.40028,5.20E+22,-1.13E+22,2.04E+22,-3.16E+22,83781,1.76E+21,1.25E+20,30.6739,336.93,0,1.50471,10.0548,2.70E+22,9.37E+21,1.82E+22,-8.80E+21,21944,8.84E+20,6.93E+19,39.9947,291.069,0
5736,1985,9,14,14,50,17,-2.69963,-8.44518,6.42E+22,-1.80E+22,2.31E+22,-4.11E+22,84184,1.82E+21,2.04E+20,30.5887,422.404,0,1.47498,9.96766,3.04E+22,9.68E+21,2.00E+22,-1.04E+22,22518,8.96E+20,6.94E+19,52.9667,519.544,0
5737,1985,9,15,17,49,52,-2.11326,-6.59315,4.31E+22,-1.26E+22,1.53E+22,-2.78E+22,81883,1.56E+21,7.01E+19,30.308,233.661,0,0.781217,9.35676,1.95E+22,6.48E+21,1.30E+22,-6.49E+21,20488,7.28E+20,1.37E+19,51.6395,274.527,0
5738,1985,9,16,15,57,22,-3.53514,-26.3644,2.58E+23,-1.62E+23,4.80E+22,-2.10E+23,84982,1.89E+21,2.30E+21,40.2646,5476.27,0,1.32534,17.3932,8.74E+22,2.96E+22,5.85E+22,-2.89E+22,23567,8.99E+20,4.72E+20,63.7688,4552.07,0
5739,1985,9,17,14,51,29,-1.20148,-2.84407,5.17E+22,-2.42E+21,2.47E+22,-2.71E+22,83479,1.74E+21,7.43E+19,57.7246,371.362,0,2.04972,12.1352,2.50E+22,1.03E+22,1.77E+22,-7.37E+21,21857,8.83E+20,2.55E+19,57.0779,329.869,0
5742,1985,9,20,16,0,4,-3.81603,-13.0169,5.77E+22,-2.50E+22,1.63E+22,-4.14E+22,81918,1.58E+21,1.10E+20,49.8514,502.302,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5743,1985,9,21,15,7,48,-2.83334,-9.0062,5.97E+22,-1.94E+22,2.01E+22,-3.95E+22,84040,1.86E+21,3.70E+20,36.9467,610.19,0,0.811772,5.63946,4.35E+22,4.55E+21,2.40E+22,-1.95E+22,23275,9.07E+20,8.78E+19,48.687,593.687,0
5744,1985,9,22,14,8,3,-1.42476,-3.94619,4.87E+22,-4.80E+21,2.20E+22,-2.68E+22,81709,1.66E+21,5.75E+19,39.6989,455.834,0,1.68611,10.4215,2.45E+22,8.75E+21,1.66E+22,-7.87E+21,20245,6.79E+20,2.25E+19,42.7554,283.22,0
5745,1985,9,23,14,9,59,-1.96442,-5.4734,4.28E+22,-7.13E+21,1.79E+22,-2.50E+22,80808,1.58E+21,2.52E+19,54.4019,426.081,0,2.81435,15.3869,2.05E+22,1.01E+22,1.53E+22,-5.21E+21,19501,6.06E+20,1.96E+19,57.5053,293.391,0
5746,1985,9,24,14,11,17,-2.80668,-8.67563,4.11E+22,-1.32E+22,1.40E+22,-2.71E+22,79088,1.49E+21,1.51E+19,46.8461,318.128,0,1.95492,9.4797,1.73E+22,5.06E+21,1.12E+22,-6.12E+21,18335,5.34E+20,1.60E+19,76.0591,326.059,0
5747,1985,9,25,15,14,5,-2.5014,-8.04417,5.59E+22,-1.88E+22,1.85E+22,-3.74E+22,82782,1.76E+21,1.82E+20,34.4003,359.689,0,0.963568,6.78646,3.33E+22,5.36E+21,1.93E+22,-1.40E+22,23129,9.13E+20,4.77E+19,57.4541,439.878,0
5748,1985,9,26,14,14,49,-1.90066,-6.27552,5.98E+22,-1.32E+22,2.33E+22,-3.65E+22,82926,1.83E+21,7.20E+19,33.4908,377.613,0,0.917716,5.65052,3.74E+22,7.14E+21,2.23E+22,-1.51E+22,22193,8.65E+20,9.14E+19,69.4871,616.626,0
5751,1985,9,29,14,39,12,-1.30414,-2.67807,7.26E+22,1.14E+21,3.69E+22,-3.57E+22,82967,1.87E+21,4.67E+20,41.232,3185.02,0,3.4489,22.6671,6.20E+22,2.92E+22,4.56E+22,-1.64E+22,23673,9.27E+20,4.05E+20,110.509,3537.13,0
5755,1985,10,3,13,52,38,-2.25807,-6.48966,2.46E+22,-7.84E+21,8.36E+21,-1.62E+22,71434,1.23E+21,5.71E+18,88.057,169.89,0,2.42962,10.3652,9.60E+21,3.70E+21,6.65E+21,-2.95E+21,14894,3.63E+20,5.51E+18,57.5426,213.213,0
5757,1985,10,5,18,19,17,-1.86044,-6.10577,5.84E+22,-1.45E+22,2.20E+22,-3.65E+22,80475,1.72E+21,3.99E+20,26.8335,1181.46,0,3.30252,24.7554,5.73E+22,4.00E+22,4.86E+22,-8.69E+21,25225,9.39E+20,5.13E+20,36.9785,4576.23,0
5758,1985,10,6,17,11,13,-2.74097,-9.00261,4.78E+22,-1.53E+22,1.63E+22,-3.15E+22,77708,1.49E+21,5.36E+19,46.0522,330.288,0,1.03159,5.05411,1.78E+22,2.99E+21,1.04E+22,-7.41E+21,21092,6.17E+20,3.00E+19,46.0579,266.834,0
5763,1985,10,11,20,38,36,-1.37727,-19.5179,1.21E+23,-2.60E+20,6.05E+22,-6.07E+22,81062,1.83E+21,7.21E+20,26.2198,5216.09,0,2.53788,45.032,1.38E+23,4.98E+22,9.37E+22,-4.39E+22,29501,9.74E+20,5.86E+20,45.0385,6249.98,0
5764,1985,10,12,15,55,24,-2.70893,-52.1345,1.70E+23,-5.26E+22,5.88E+22,-1.11E+23,90374,1.83E+21,9.44E+20,51.1463,8395.47,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5765,1985,10,13,14,17,25,-1.85453,-5.13559,3.40E+22,-5.74E+21,1.41E+22,-1.99E+22,73347,1.37E+21,1.34E+19,43.7076,242.621,0,3.42324,16.4341,1.66E+22,9.63E+21,1.31E+22,-3.47E+21,20807,5.59E+20,1.35E+19,80.6433,294.211,0
5766,1985,10,14,14,13,0,-1.52451,-3.90499,3.18E+22,-3.68E+21,1.41E+22,-1.77E+22,71637,1.31E+21,9.03E+18,38.75,252.228,0,2.54675,12.3431,1.49E+22,6.84E+21,1.09E+22,-4.04E+21,19904,5.12E+20,9.43E+18,60.2916,258.644,0
5767,1985,10,15,14,21,45,-2.33502,-7.04583,3.21E+22,-9.05E+21,1.16E+22,-2.06E+22,72508,1.36E+21,1.01E+19,26.5663,185.649,0,1.85968,9.08426,1.61E+22,5.54E+21,1.08E+22,-5.27E+21,21148,5.60E+20,1.04E+19,58.2457,249.559,0
5771,1985,10,19,18,45,35,-2.34252,-10.0912,1.63E+23,-2.79E+21,8.00E+22,-8.27E+22,77571,1.79E+21,8.53E+20,46.2546,6391.9,0,2.50621,36.0432,1.26E+23,4.31E+22,8.47E+22,-4.16E+22,29783,1.02E+21,4.45E+20,105.315,4502.64,0
5772,1985,10,20,17,19,21,-2.14903,-6.132,4.61E+22,-7.25E+21,1.94E+22,-2.67E+22,73888,1.52E+21,8.88E+19,37.3105,464.235,0,2.80385,13.5113,2.47E+22,1.08E+22,1.77E+22,-6.97E+21,26436,8.61E+20,1.98E+19,48.357,324.44,0
5773,1985,10,21,14,29,45,-1.79448,-5.04902,6.01E+22,-5.78E+21,2.72E+22,-3.29E+22,73291,1.49E+21,6.24E+19,61.3336,661.696,0,2.33586,11.239,3.62E+22,7.42E+21,2.18E+22,-1.44E+22,24935,7.22E+20,5.78E+19,80.4348,531.094,0
5774,1985,10,22,14,12,32,-2.05969,-5.88624,2.90E+22,-6.11E+21,1.14E+22,-1.75E+22,64387,1.12E+21,6.33E+18,46.3845,153.927,0,2.40223,10.1163,1.15E+22,4.44E+21,7.97E+21,-3.53E+21,18685,4.28E+20,7.40E+18,74.3521,253.053,0
5775,1985,10,23,14,24,23,-2.00788,-6.18068,4.52E+22,-8.05E+21,1.86E+22,-2.66E+22,70872,1.43E+21,2.36E+19,45.4418,359.808,0,2.77078,14.3866,2.64E+22,1.17E+22,1.90E+22,-7.34E+21,25166,7.08E+20,3.40E+19,65.7736,564.085,0
5776,1985,10,24,18,35,29,-2.37267,-8.56789,9.04E+22,-2.22E+22,3.41E+22,-5.63E+22,74232,1.71E+21,2.18E+21,34.1962,4215.18,0,1.62311,9.15893,6.41E+22,1.03E+22,3.72E+22,-2.69E+22,30976,1.05E+21,4.62E+20,38.9423,4289.78,0
5777,1985,10,25,14,23,52,-2.84839,-9.51045,3.65E+22,-1.37E+22,1.14E+22,-2.51E+22,68906,1.35E+21,1.87E+19,32.8074,233.227,0,1.28828,6.01334,2.12E+22,4.05E+21,1.26E+22,-8.55E+21,24788,6.59E+20,1.18E+19,73.7877,266.1,0
5778,1985,10,26,17,47,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
5779,1985,10,27,16,16,11,-1.89916,-6.30929,4.64E+22,-1.04E+22,1.80E+22,-2.84E+22,71279,1.52E+21,1.21E+20,40.3861,366.565,0,1.62795,8.48996,3.03E+22,8.38E+21,1.93E+22,-1.09E+22,29929,1.03E+21,5.93E+19,90.5364,504.974,0
