2540,1976,12,14,15,39,08,1.39095,3.98957,6.41E+21,9.65E+20,3.69E+21,-2.72E+21,16351,2.48E+20,4.44E+18,0,-4.56851,-13.0177,1.71E+22,-4.55E+21,6.27E+21,-1.08E+22,23656,3.47E+20,1.06E+19,0
2541,1976,12,15,16,49,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2543,1976,12,17,16,07,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1.17334,2.67784,8.08E+19,1.38E+19,4.73E+19,-3.35E+19,462,5.16E+18,7.40E+17,0
2546,1976,12,20,15,48,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2548,1976,12,22,17,42,06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,-4.26161,-9.82714,6.78E+20,-3.19E+20,1.79E+20,-4.98E+20,2830,3.23E+19,1.54E+18,0
2550,1976,12,24,17,02,49,2.4527,6.55521,3.75E+20,1.08E+20,2.41E+20,-1.33E+20,1229,1.64E+19,1.60E+18,0,-1.9603,-4.70522,3.31E+21,-8.01E+20,1.25E+21,-2.06E+21,14142,1.76E+20,1.68E+18,0
2556,1976,12,30,15,52,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,-3.29867,-5.45347,2.23E+22,-4.25E+21,9.01E+21,-1.33E+22,52318,8.02E+20,6.25E+18,0
2559,1977,01,02,21,26,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,-4.18639,-10.964,4.26E+22,-1.03E+22,1.61E+22,-2.65E+22,58821,9.29E+20,1.17E+19,0
2563,1977,01,06,18,42,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,-4.15363,-7.4375,2.68E+22,-6.63E+21,1.01E+22,-1.67E+22,64344,6.93E+20,7.64E+18,0
2564,1977,01,07,18,43,38,0.498773,1.36544,2.46E+21,1.04E+20,1.28E+21,-1.18E+21,5572,8.59E+19,3.23E+18,0,-2.89511,-7.57952,1.17E+22,-3.59E+21,4.05E+21,-7.64E+21,35406,4.75E+20,2.75E+18,0
